  T(SEC)      TMP(K)       H          H2         O          O2         OH         H2O        HO2        H2O2       HCO        CH2O       CH3O       CH3        CH4        CO         CO2        N2        
 0.19200E-04 0.26350E+04 0.53005E-02 0.10976E-01 0.76960E-02 0.70688E-01 0.17251E-01 0.11974E+00 0.39999E-03 0.42198E-06 0.35855E-02 0.70014E-03 0.12343E-06 0.19711E-01 0.30086E-02 0.56870E-01 0.62596E-02 0.67781E+00
 0.19400E-04 0.26443E+04 0.54487E-02 0.10780E-01 0.79526E-02 0.69260E-01 0.17821E-01 0.12066E+00 0.37372E-03 0.40832E-06 0.34991E-02 0.64706E-03 0.11613E-06 0.19274E-01 0.28192E-02 0.57161E-01 0.67052E-02 0.67759E+00
 0.19600E-04 0.26532E+04 0.55997E-02 0.10634E-01 0.81976E-02 0.67905E-01 0.18358E-01 0.12149E+00 0.35017E-03 0.39798E-06 0.34169E-02 0.60041E-03 0.10951E-06 0.18841E-01 0.26510E-02 0.57405E-01 0.71639E-02 0.67738E+00
 0.19800E-04 0.26616E+04 0.57541E-02 0.10536E-01 0.84309E-02 0.66618E-01 0.18862E-01 0.12224E+00 0.32900E-03 0.39014E-06 0.33387E-02 0.55914E-03 0.10348E-06 0.18413E-01 0.25009E-02 0.57604E-01 0.76345E-02 0.67718E+00
 0.20000E-04 0.26696E+04 0.59121E-02 0.10480E-01 0.86531E-02 0.65396E-01 0.19336E-01 0.12291E+00 0.30991E-03 0.38415E-06 0.32644E-02 0.52240E-03 0.97962E-07 0.17992E-01 0.23667E-02 0.57763E-01 0.81155E-02 0.67698E+00
 0.20200E-04 0.26773E+04 0.60739E-02 0.10464E-01 0.88644E-02 0.64234E-01 0.19781E-01 0.12351E+00 0.29264E-03 0.37954E-06 0.31935E-02 0.48949E-03 0.92903E-07 0.17578E-01 0.22462E-02 0.57885E-01 0.86059E-02 0.67678E+00
 0.20400E-04 0.26846E+04 0.62394E-02 0.10482E-01 0.90656E-02 0.63127E-01 0.20200E-01 0.12405E+00 0.27695E-03 0.37597E-06 0.31259E-02 0.45986E-03 0.88247E-07 0.17172E-01 0.21375E-02 0.57973E-01 0.91043E-02 0.67659E+00
 0.20600E-04 0.26915E+04 0.64085E-02 0.10531E-01 0.92573E-02 0.62071E-01 0.20593E-01 0.12453E+00 0.26266E-03 0.37319E-06 0.30613E-02 0.43302E-03 0.83949E-07 0.16774E-01 0.20390E-02 0.58030E-01 0.96097E-02 0.67640E+00
 0.20800E-04 0.26982E+04 0.65809E-02 0.10607E-01 0.94401E-02 0.61062E-01 0.20964E-01 0.12495E+00 0.24958E-03 0.37100E-06 0.29994E-02 0.40861E-03 0.79969E-07 0.16386E-01 0.19494E-02 0.58058E-01 0.10121E-01 0.67622E+00
 0.21000E-04 0.27046E+04 0.67564E-02 0.10705E-01 0.96147E-02 0.60097E-01 0.21314E-01 0.12534E+00 0.23756E-03 0.36925E-06 0.29399E-02 0.38630E-03 0.76273E-07 0.16007E-01 0.18676E-02 0.58061E-01 0.10637E-01 0.67604E+00
 0.21200E-04 0.27107E+04 0.69346E-02 0.10824E-01 0.97817E-02 0.59171E-01 0.21645E-01 0.12568E+00 0.22649E-03 0.36786E-06 0.28827E-02 0.36583E-03 0.72832E-07 0.15637E-01 0.17924E-02 0.58040E-01 0.11157E-01 0.67586E+00
 0.21400E-04 0.27166E+04 0.71151E-02 0.10959E-01 0.99417E-02 0.58283E-01 0.21959E-01 0.12598E+00 0.21625E-03 0.36672E-06 0.28275E-02 0.34698E-03 0.69621E-07 0.15277E-01 0.17231E-02 0.57998E-01 0.11680E-01 0.67569E+00
 0.21600E-04 0.27222E+04 0.72976E-02 0.11108E-01 0.10095E-01 0.57429E-01 0.22257E-01 0.12625E+00 0.20676E-03 0.36580E-06 0.27742E-02 0.32957E-03 0.66619E-07 0.14926E-01 0.16589E-02 0.57937E-01 0.12205E-01 0.67553E+00
 0.21800E-04 0.27276E+04 0.74817E-02 0.11270E-01 0.10243E-01 0.56607E-01 0.22540E-01 0.12649E+00 0.19792E-03 0.36504E-06 0.27227E-02 0.31344E-03 0.63805E-07 0.14585E-01 0.15992E-02 0.57857E-01 0.12731E-01 0.67536E+00
 0.22000E-04 0.27329E+04 0.76671E-02 0.11441E-01 0.10385E-01 0.55814E-01 0.22810E-01 0.12670E+00 0.18968E-03 0.36441E-06 0.26727E-02 0.29846E-03 0.61163E-07 0.14253E-01 0.15436E-02 0.57762E-01 0.13258E-01 0.67521E+00
 0.22200E-04 0.27379E+04 0.78534E-02 0.11620E-01 0.10522E-01 0.55050E-01 0.23067E-01 0.12689E+00 0.18198E-03 0.36388E-06 0.26243E-02 0.28451E-03 0.58678E-07 0.13931E-01 0.14915E-02 0.57652E-01 0.13784E-01 0.67505E+00
 0.22400E-04 0.27428E+04 0.80402E-02 0.11806E-01 0.10653E-01 0.54311E-01 0.23314E-01 0.12705E+00 0.17476E-03 0.36344E-06 0.25772E-02 0.27150E-03 0.56338E-07 0.13617E-01 0.14425E-02 0.57529E-01 0.14310E-01 0.67490E+00
 0.22600E-04 0.27475E+04 0.82275E-02 0.11997E-01 0.10781E-01 0.53596E-01 0.23550E-01 0.12720E+00 0.16799E-03 0.36305E-06 0.25315E-02 0.25934E-03 0.54130E-07 0.13312E-01 0.13965E-02 0.57395E-01 0.14833E-01 0.67475E+00
 0.22800E-04 0.27521E+04 0.84147E-02 0.12192E-01 0.10904E-01 0.52905E-01 0.23776E-01 0.12733E+00 0.16161E-03 0.36272E-06 0.24869E-02 0.24795E-03 0.52045E-07 0.13016E-01 0.13529E-02 0.57250E-01 0.15355E-01 0.67461E+00
 0.23000E-04 0.27565E+04 0.86017E-02 0.12391E-01 0.11022E-01 0.52235E-01 0.23993E-01 0.12744E+00 0.15561E-03 0.36242E-06 0.24436E-02 0.23728E-03 0.50073E-07 0.12728E-01 0.13118E-02 0.57095E-01 0.15874E-01 0.67447E+00
 0.23200E-04 0.27608E+04 0.87883E-02 0.12591E-01 0.11137E-01 0.51587E-01 0.24202E-01 0.12754E+00 0.14994E-03 0.36216E-06 0.24013E-02 0.22725E-03 0.48206E-07 0.12449E-01 0.12727E-02 0.56933E-01 0.16390E-01 0.67434E+00
 0.23400E-04 0.27649E+04 0.89742E-02 0.12793E-01 0.11248E-01 0.50958E-01 0.24402E-01 0.12762E+00 0.14459E-03 0.36192E-06 0.23600E-02 0.21782E-03 0.46436E-07 0.12177E-01 0.12355E-02 0.56763E-01 0.16901E-01 0.67420E+00
 0.23600E-04 0.27689E+04 0.91593E-02 0.12997E-01 0.11355E-01 0.50347E-01 0.24595E-01 0.12769E+00 0.13953E-03 0.36170E-06 0.23198E-02 0.20894E-03 0.44757E-07 0.11913E-01 0.12002E-02 0.56587E-01 0.17409E-01 0.67408E+00
 0.23800E-04 0.27728E+04 0.93433E-02 0.13200E-01 0.11459E-01 0.49756E-01 0.24780E-01 0.12775E+00 0.13473E-03 0.36149E-06 0.22805E-02 0.20057E-03 0.43163E-07 0.11657E-01 0.11664E-02 0.56405E-01 0.17912E-01 0.67395E+00
 0.24000E-04 0.27766E+04 0.95262E-02 0.13404E-01 0.11560E-01 0.49181E-01 0.24959E-01 0.12781E+00 0.13019E-03 0.36128E-06 0.22421E-02 0.19267E-03 0.41648E-07 0.11407E-01 0.11342E-02 0.56219E-01 0.18409E-01 0.67383E+00
 0.24200E-04 0.27802E+04 0.97076E-02 0.13607E-01 0.11657E-01 0.48623E-01 0.25131E-01 0.12785E+00 0.12587E-03 0.36108E-06 0.22045E-02 0.18521E-03 0.40206E-07 0.11165E-01 0.11034E-02 0.56030E-01 0.18902E-01 0.67371E+00
 0.24400E-04 0.27838E+04 0.98876E-02 0.13809E-01 0.11751E-01 0.48082E-01 0.25297E-01 0.12788E+00 0.12177E-03 0.36088E-06 0.21678E-02 0.17816E-03 0.38834E-07 0.10929E-01 0.10739E-02 0.55837E-01 0.19388E-01 0.67360E+00
 0.24600E-04 0.27872E+04 0.10066E-01 0.14010E-01 0.11842E-01 0.47556E-01 0.25457E-01 0.12791E+00 0.11788E-03 0.36068E-06 0.21319E-02 0.17149E-03 0.37526E-07 0.10700E-01 0.10456E-02 0.55642E-01 0.19868E-01 0.67348E+00
 0.24800E-04 0.27906E+04 0.10243E-01 0.14210E-01 0.11929E-01 0.47045E-01 0.25611E-01 0.12793E+00 0.11417E-03 0.36047E-06 0.20968E-02 0.16517E-03 0.36280E-07 0.10477E-01 0.10184E-02 0.55445E-01 0.20342E-01 0.67337E+00
 0.25000E-04 0.27938E+04 0.10417E-01 0.14409E-01 0.12014E-01 0.46548E-01 0.25760E-01 0.12794E+00 0.11064E-03 0.36027E-06 0.20624E-02 0.15917E-03 0.35091E-07 0.10260E-01 0.99232E-03 0.55247E-01 0.20809E-01 0.67327E+00
 0.25200E-04 0.27970E+04 0.10590E-01 0.14605E-01 0.12096E-01 0.46066E-01 0.25904E-01 0.12795E+00 0.10728E-03 0.36005E-06 0.20287E-02 0.15349E-03 0.33955E-07 0.10049E-01 0.96723E-03 0.55049E-01 0.21269E-01 0.67316E+00
 0.25400E-04 0.28001E+04 0.10761E-01 0.14800E-01 0.12176E-01 0.45597E-01 0.26042E-01 0.12795E+00 0.10407E-03 0.35983E-06 0.19957E-02 0.14809E-03 0.32871E-07 0.98442E-02 0.94308E-03 0.54851E-01 0.21721E-01 0.67306E+00
 0.25600E-04 0.28031E+04 0.10930E-01 0.14993E-01 0.12253E-01 0.45142E-01 0.26176E-01 0.12795E+00 0.10101E-03 0.35960E-06 0.19634E-02 0.14296E-03 0.31834E-07 0.96444E-02 0.91983E-03 0.54653E-01 0.22166E-01 0.67296E+00
 0.25800E-04 0.28060E+04 0.11096E-01 0.15183E-01 0.12327E-01 0.44700E-01 0.26304E-01 0.12795E+00 0.98085E-04 0.35936E-06 0.19318E-02 0.13808E-03 0.30843E-07 0.94500E-02 0.89742E-03 0.54456E-01 0.22604E-01 0.67287E+00
 0.26000E-04 0.28088E+04 0.11261E-01 0.15371E-01 0.12398E-01 0.44270E-01 0.26429E-01 0.12794E+00 0.95294E-04 0.35912E-06 0.19008E-02 0.13344E-03 0.29894E-07 0.92606E-02 0.87580E-03 0.54261E-01 0.23033E-01 0.67277E+00
 0.26200E-04 0.28115E+04 0.11423E-01 0.15557E-01 0.12467E-01 0.43852E-01 0.26549E-01 0.12793E+00 0.92625E-04 0.35886E-06 0.18703E-02 0.12902E-03 0.28986E-07 0.90762E-02 0.85494E-03 0.54067E-01 0.23455E-01 0.67268E+00
 0.26400E-04 0.28142E+04 0.11583E-01 0.15740E-01 0.12534E-01 0.43446E-01 0.26664E-01 0.12791E+00 0.90073E-04 0.35860E-06 0.18405E-02 0.12481E-03 0.28115E-07 0.88966E-02 0.83480E-03 0.53875E-01 0.23868E-01 0.67259E+00
 0.26600E-04 0.28168E+04 0.11740E-01 0.15921E-01 0.12598E-01 0.43052E-01 0.26776E-01 0.12789E+00 0.87630E-04 0.35834E-06 0.18113E-02 0.12079E-03 0.27281E-07 0.87216E-02 0.81534E-03 0.53686E-01 0.24274E-01 0.67250E+00
 0.26800E-04 0.28193E+04 0.11895E-01 0.16100E-01 0.12660E-01 0.42669E-01 0.26884E-01 0.12787E+00 0.85291E-04 0.35806E-06 0.17826E-02 0.11696E-03 0.26481E-07 0.85510E-02 0.79653E-03 0.53499E-01 0.24671E-01 0.67242E+00
 0.27000E-04 0.28218E+04 0.12047E-01 0.16275E-01 0.12720E-01 0.42297E-01 0.26988E-01 0.12785E+00 0.83050E-04 0.35778E-06 0.17544E-02 0.11330E-03 0.25714E-07 0.83848E-02 0.77834E-03 0.53315E-01 0.25060E-01 0.67233E+00
 0.27200E-04 0.28241E+04 0.12197E-01 0.16448E-01 0.12778E-01 0.41935E-01 0.27088E-01 0.12783E+00 0.80902E-04 0.35749E-06 0.17268E-02 0.10981E-03 0.24977E-07 0.82227E-02 0.76073E-03 0.53135E-01 0.25440E-01 0.67225E+00
 0.27400E-04 0.28265E+04 0.12345E-01 0.16618E-01 0.12834E-01 0.41584E-01 0.27185E-01 0.12780E+00 0.78842E-04 0.35719E-06 0.16997E-02 0.10647E-03 0.24270E-07 0.80647E-02 0.74369E-03 0.52958E-01 0.25812E-01 0.67217E+00
 0.27600E-04 0.28287E+04 0.12490E-01 0.16786E-01 0.12887E-01 0.41243E-01 0.27278E-01 0.12778E+00 0.76865E-04 0.35689E-06 0.16731E-02 0.10328E-03 0.23590E-07 0.79105E-02 0.72718E-03 0.52784E-01 0.26175E-01 0.67209E+00
 0.27800E-04 0.28309E+04 0.12632E-01 0.16951E-01 0.12939E-01 0.40911E-01 0.27368E-01 0.12775E+00 0.74968E-04 0.35658E-06 0.16469E-02 0.10022E-03 0.22937E-07 0.77602E-02 0.71119E-03 0.52615E-01 0.26530E-01 0.67201E+00
 0.28000E-04 0.28330E+04 0.12772E-01 0.17113E-01 0.12989E-01 0.40589E-01 0.27455E-01 0.12772E+00 0.73145E-04 0.35627E-06 0.16212E-02 0.97291E-04 0.22308E-07 0.76134E-02 0.69569E-03 0.52449E-01 0.26876E-01 0.67193E+00
 0.28200E-04 0.28351E+04 0.12909E-01 0.17272E-01 0.13037E-01 0.40276E-01 0.27539E-01 0.12769E+00 0.71394E-04 0.35595E-06 0.15960E-02 0.94486E-04 0.21704E-07 0.74703E-02 0.68065E-03 0.52287E-01 0.27214E-01 0.67186E+00
 0.28400E-04 0.28371E+04 0.13044E-01 0.17429E-01 0.13083E-01 0.39972E-01 0.27620E-01 0.12767E+00 0.69710E-04 0.35563E-06 0.15713E-02 0.91797E-04 0.21122E-07 0.73305E-02 0.66607E-03 0.52130E-01 0.27544E-01 0.67178E+00
 0.28600E-04 0.28391E+04 0.13176E-01 0.17582E-01 0.13128E-01 0.39677E-01 0.27698E-01 0.12764E+00 0.68091E-04 0.35530E-06 0.15470E-02 0.89218E-04 0.20562E-07 0.71941E-02 0.65192E-03 0.51976E-01 0.27865E-01 0.67171E+00
 0.28800E-04 0.28410E+04 0.13306E-01 0.17733E-01 0.13170E-01 0.39390E-01 0.27773E-01 0.12761E+00 0.66532E-04 0.35498E-06 0.15231E-02 0.86743E-04 0.20022E-07 0.70609E-02 0.63818E-03 0.51827E-01 0.28178E-01 0.67164E+00
 0.29000E-04 0.28428E+04 0.13433E-01 0.17881E-01 0.13212E-01 0.39112E-01 0.27846E-01 0.12758E+00 0.65032E-04 0.35465E-06 0.14996E-02 0.84367E-04 0.19502E-07 0.69308E-02 0.62484E-03 0.51683E-01 0.28482E-01 0.67157E+00
 0.29200E-04 0.28446E+04 0.13558E-01 0.18027E-01 0.13251E-01 0.38841E-01 0.27916E-01 0.12755E+00 0.63587E-04 0.35432E-06 0.14765E-02 0.82084E-04 0.19001E-07 0.68037E-02 0.61188E-03 0.51543E-01 0.28779E-01 0.67150E+00
 0.29400E-04 0.28464E+04 0.13680E-01 0.18169E-01 0.13290E-01 0.38579E-01 0.27983E-01 0.12752E+00 0.62195E-04 0.35398E-06 0.14538E-02 0.79890E-04 0.18517E-07 0.66795E-02 0.59928E-03 0.51407E-01 0.29067E-01 0.67143E+00
 0.29600E-04 0.28481E+04 0.13800E-01 0.18309E-01 0.13326E-01 0.38324E-01 0.28049E-01 0.12749E+00 0.60853E-04 0.35365E-06 0.14315E-02 0.77780E-04 0.18051E-07 0.65581E-02 0.58704E-03 0.51276E-01 0.29347E-01 0.67137E+00
 0.29800E-04 0.28497E+04 0.13917E-01 0.18447E-01 0.13362E-01 0.38076E-01 0.28112E-01 0.12746E+00 0.59559E-04 0.35332E-06 0.14096E-02 0.75750E-04 0.17600E-07 0.64395E-02 0.57513E-03 0.51149E-01 0.29620E-01 0.67130E+00
 0.30000E-04 0.28513E+04 0.14031E-01 0.18581E-01 0.13396E-01 0.37835E-01 0.28172E-01 0.12743E+00 0.58311E-04 0.35298E-06 0.13880E-02 0.73795E-04 0.17165E-07 0.63236E-02 0.56355E-03 0.51027E-01 0.29884E-01 0.67124E+00
 0.30200E-04 0.28529E+04 0.14144E-01 0.18713E-01 0.13428E-01 0.37602E-01 0.28231E-01 0.12740E+00 0.57106E-04 0.35265E-06 0.13668E-02 0.71913E-04 0.16745E-07 0.62103E-02 0.55228E-03 0.50909E-01 0.30141E-01 0.67117E+00
 0.30400E-04 0.28544E+04 0.14254E-01 0.18842E-01 0.13460E-01 0.37375E-01 0.28288E-01 0.12737E+00 0.55942E-04 0.35232E-06 0.13459E-02 0.70100E-04 0.16339E-07 0.60994E-02 0.54131E-03 0.50796E-01 0.30391E-01 0.67111E+00
 0.30600E-04 0.28559E+04 0.14361E-01 0.18969E-01 0.13490E-01 0.37154E-01 0.28342E-01 0.12734E+00 0.54818E-04 0.35198E-06 0.13254E-02 0.68352E-04 0.15947E-07 0.59910E-02 0.53063E-03 0.50687E-01 0.30633E-01 0.67105E+00
 0.30800E-04 0.28573E+04 0.14466E-01 0.19093E-01 0.13519E-01 0.36940E-01 0.28395E-01 0.12732E+00 0.53732E-04 0.35165E-06 0.13053E-02 0.66666E-04 0.15567E-07 0.58850E-02 0.52023E-03 0.50583E-01 0.30867E-01 0.67099E+00
 0.31000E-04 0.28587E+04 0.14569E-01 0.19214E-01 0.13547E-01 0.36733E-01 0.28446E-01 0.12729E+00 0.52682E-04 0.35132E-06 0.12854E-02 0.65039E-04 0.15200E-07 0.57812E-02 0.51010E-03 0.50483E-01 0.31094E-01 0.67093E+00
 0.31200E-04 0.28601E+04 0.14669E-01 0.19333E-01 0.13574E-01 0.36531E-01 0.28495E-01 0.12726E+00 0.51667E-04 0.35100E-06 0.12659E-02 0.63469E-04 0.14845E-07 0.56797E-02 0.50023E-03 0.50387E-01 0.31315E-01 0.67087E+00
 0.31400E-04 0.28614E+04 0.14768E-01 0.19450E-01 0.13600E-01 0.36335E-01 0.28542E-01 0.12724E+00 0.50684E-04 0.35067E-06 0.12467E-02 0.61952E-04 0.14501E-07 0.55803E-02 0.49061E-03 0.50296E-01 0.31528E-01 0.67081E+00
 0.31600E-04 0.28627E+04 0.14864E-01 0.19564E-01 0.13624E-01 0.36145E-01 0.28588E-01 0.12722E+00 0.49733E-04 0.35035E-06 0.12278E-02 0.60487E-04 0.14168E-07 0.54831E-02 0.48123E-03 0.50209E-01 0.31735E-01 0.67075E+00
 0.31800E-04 0.28639E+04 0.14958E-01 0.19676E-01 0.13648E-01 0.35960E-01 0.28632E-01 0.12719E+00 0.48813E-04 0.35003E-06 0.12092E-02 0.59071E-04 0.13846E-07 0.53879E-02 0.47209E-03 0.50125E-01 0.31935E-01 0.67070E+00
 0.32000E-04 0.28651E+04 0.15049E-01 0.19785E-01 0.13671E-01 0.35781E-01 0.28675E-01 0.12717E+00 0.47921E-04 0.34972E-06 0.11909E-02 0.57702E-04 0.13533E-07 0.52947E-02 0.46317E-03 0.50046E-01 0.32128E-01 0.67064E+00
 0.32200E-04 0.28663E+04 0.15139E-01 0.19892E-01 0.13693E-01 0.35606E-01 0.28716E-01 0.12715E+00 0.47058E-04 0.34940E-06 0.11729E-02 0.56378E-04 0.13230E-07 0.52034E-02 0.45447E-03 0.49971E-01 0.32315E-01 0.67059E+00
 0.32400E-04 0.28674E+04 0.15227E-01 0.19997E-01 0.13714E-01 0.35437E-01 0.28756E-01 0.12713E+00 0.46220E-04 0.34909E-06 0.11551E-02 0.55096E-04 0.12936E-07 0.51140E-02 0.44598E-03 0.49900E-01 0.32496E-01 0.67053E+00
 0.32600E-04 0.28685E+04 0.15312E-01 0.20099E-01 0.13734E-01 0.35273E-01 0.28794E-01 0.12711E+00 0.45409E-04 0.34879E-06 0.11377E-02 0.53855E-04 0.12651E-07 0.50265E-02 0.43770E-03 0.49833E-01 0.32671E-01 0.67048E+00
 0.32800E-04 0.28696E+04 0.15396E-01 0.20199E-01 0.13754E-01 0.35113E-01 0.28831E-01 0.12709E+00 0.44621E-04 0.34848E-06 0.11205E-02 0.52653E-04 0.12375E-07 0.49407E-02 0.42961E-03 0.49769E-01 0.32840E-01 0.67042E+00
 0.33000E-04 0.28707E+04 0.15477E-01 0.20297E-01 0.13773E-01 0.34958E-01 0.28867E-01 0.12707E+00 0.43857E-04 0.34819E-06 0.11036E-02 0.51489E-04 0.12106E-07 0.48567E-02 0.42171E-03 0.49709E-01 0.33003E-01 0.67037E+00
 0.33200E-04 0.28717E+04 0.15557E-01 0.20393E-01 0.13790E-01 0.34807E-01 0.28902E-01 0.12705E+00 0.43116E-04 0.34789E-06 0.10870E-02 0.50360E-04 0.11846E-07 0.47743E-02 0.41399E-03 0.49652E-01 0.33160E-01 0.67032E+00
 0.33400E-04 0.28727E+04 0.15634E-01 0.20487E-01 0.13808E-01 0.34661E-01 0.28935E-01 0.12703E+00 0.42396E-04 0.34760E-06 0.10706E-02 0.49266E-04 0.11593E-07 0.46936E-02 0.40646E-03 0.49599E-01 0.33312E-01 0.67027E+00
 0.33600E-04 0.28736E+04 0.15710E-01 0.20579E-01 0.13824E-01 0.34519E-01 0.28968E-01 0.12702E+00 0.41697E-04 0.34731E-06 0.10545E-02 0.48205E-04 0.11347E-07 0.46145E-02 0.39909E-03 0.49549E-01 0.33459E-01 0.67022E+00
 0.33800E-04 0.28746E+04 0.15784E-01 0.20669E-01 0.13840E-01 0.34381E-01 0.28999E-01 0.12700E+00 0.41018E-04 0.34703E-06 0.10386E-02 0.47175E-04 0.11108E-07 0.45370E-02 0.39190E-03 0.49503E-01 0.33601E-01 0.67017E+00
 0.34000E-04 0.28755E+04 0.15857E-01 0.20756E-01 0.13855E-01 0.34247E-01 0.29029E-01 0.12698E+00 0.40358E-04 0.34675E-06 0.10230E-02 0.46175E-04 0.10876E-07 0.44610E-02 0.38487E-03 0.49460E-01 0.33737E-01 0.67012E+00
 0.34200E-04 0.28764E+04 0.15927E-01 0.20842E-01 0.13870E-01 0.34116E-01 0.29058E-01 0.12697E+00 0.39716E-04 0.34648E-06 0.10076E-02 0.45205E-04 0.10651E-07 0.43865E-02 0.37799E-03 0.49419E-01 0.33869E-01 0.67007E+00
 0.34400E-04 0.28772E+04 0.15996E-01 0.20926E-01 0.13884E-01 0.33990E-01 0.29087E-01 0.12696E+00 0.39093E-04 0.34621E-06 0.99246E-03 0.44262E-04 0.10431E-07 0.43134E-02 0.37127E-03 0.49382E-01 0.33995E-01 0.67002E+00
 0.34600E-04 0.28781E+04 0.16063E-01 0.21008E-01 0.13897E-01 0.33867E-01 0.29114E-01 0.12694E+00 0.38486E-04 0.34594E-06 0.97754E-03 0.43346E-04 0.10218E-07 0.42417E-02 0.36469E-03 0.49348E-01 0.34117E-01 0.66998E+00
 0.34800E-04 0.28789E+04 0.16129E-01 0.21088E-01 0.13910E-01 0.33747E-01 0.29140E-01 0.12693E+00 0.37895E-04 0.34568E-06 0.96285E-03 0.42456E-04 0.10010E-07 0.41715E-02 0.35826E-03 0.49316E-01 0.34235E-01 0.66993E+00
 0.35000E-04 0.28797E+04 0.16193E-01 0.21167E-01 0.13923E-01 0.33631E-01 0.29166E-01 0.12692E+00 0.37321E-04 0.34542E-06 0.94839E-03 0.41590E-04 0.98075E-08 0.41025E-02 0.35197E-03 0.49287E-01 0.34348E-01 0.66988E+00
 0.35200E-04 0.28805E+04 0.16256E-01 0.21243E-01 0.13934E-01 0.33518E-01 0.29191E-01 0.12691E+00 0.36761E-04 0.34517E-06 0.93415E-03 0.40748E-04 0.96107E-08 0.40349E-02 0.34582E-03 0.49261E-01 0.34457E-01 0.66984E+00
 0.35400E-04 0.28812E+04 0.16317E-01 0.21318E-01 0.13946E-01 0.33408E-01 0.29215E-01 0.12690E+00 0.36217E-04 0.34492E-06 0.92013E-03 0.39929E-04 0.94190E-08 0.39685E-02 0.33979E-03 0.49238E-01 0.34562E-01 0.66979E+00
 0.35600E-04 0.28819E+04 0.16376E-01 0.21392E-01 0.13957E-01 0.33301E-01 0.29238E-01 0.12689E+00 0.35686E-04 0.34468E-06 0.90632E-03 0.39132E-04 0.92322E-08 0.39034E-02 0.33390E-03 0.49216E-01 0.34663E-01 0.66975E+00
 0.35800E-04 0.28826E+04 0.16434E-01 0.21464E-01 0.13967E-01 0.33197E-01 0.29260E-01 0.12688E+00 0.35169E-04 0.34444E-06 0.89273E-03 0.38356E-04 0.90503E-08 0.38395E-02 0.32812E-03 0.49198E-01 0.34760E-01 0.66970E+00
 0.36000E-04 0.28833E+04 0.16491E-01 0.21534E-01 0.13977E-01 0.33096E-01 0.29282E-01 0.12688E+00 0.34665E-04 0.34421E-06 0.87934E-03 0.37601E-04 0.88730E-08 0.37768E-02 0.32247E-03 0.49181E-01 0.34853E-01 0.66966E+00
 0.36200E-04 0.28840E+04 0.16546E-01 0.21602E-01 0.13987E-01 0.32998E-01 0.29303E-01 0.12687E+00 0.34174E-04 0.34397E-06 0.86615E-03 0.36865E-04 0.87002E-08 0.37153E-02 0.31694E-03 0.49167E-01 0.34943E-01 0.66962E+00
 0.36400E-04 0.28847E+04 0.16600E-01 0.21669E-01 0.13996E-01 0.32903E-01 0.29323E-01 0.12686E+00 0.33696E-04 0.34375E-06 0.85316E-03 0.36148E-04 0.85317E-08 0.36549E-02 0.31152E-03 0.49154E-01 0.35029E-01 0.66957E+00
 0.36600E-04 0.28853E+04 0.16653E-01 0.21735E-01 0.14005E-01 0.32810E-01 0.29343E-01 0.12686E+00 0.33229E-04 0.34353E-06 0.84038E-03 0.35450E-04 0.83674E-08 0.35956E-02 0.30621E-03 0.49144E-01 0.35112E-01 0.66953E+00
 0.36800E-04 0.28859E+04 0.16704E-01 0.21799E-01 0.14014E-01 0.32719E-01 0.29362E-01 0.12685E+00 0.32773E-04 0.34331E-06 0.82778E-03 0.34769E-04 0.82072E-08 0.35374E-02 0.30101E-03 0.49136E-01 0.35191E-01 0.66949E+00
 0.37000E-04 0.28865E+04 0.16754E-01 0.21862E-01 0.14022E-01 0.32632E-01 0.29380E-01 0.12685E+00 0.32329E-04 0.34309E-06 0.81538E-03 0.34105E-04 0.80508E-08 0.34803E-02 0.29592E-03 0.49129E-01 0.35268E-01 0.66945E+00
 0.37200E-04 0.28871E+04 0.16803E-01 0.21923E-01 0.14030E-01 0.32546E-01 0.29398E-01 0.12684E+00 0.31895E-04 0.34288E-06 0.80316E-03 0.33457E-04 0.78983E-08 0.34242E-02 0.29092E-03 0.49125E-01 0.35341E-01 0.66941E+00
 0.37400E-04 0.28877E+04 0.16851E-01 0.21983E-01 0.14037E-01 0.32463E-01 0.29415E-01 0.12684E+00 0.31471E-04 0.34268E-06 0.79113E-03 0.32826E-04 0.77493E-08 0.33691E-02 0.28603E-03 0.49122E-01 0.35411E-01 0.66937E+00
 0.37600E-04 0.28882E+04 0.16898E-01 0.22042E-01 0.14045E-01 0.32382E-01 0.29432E-01 0.12683E+00 0.31058E-04 0.34248E-06 0.77928E-03 0.32209E-04 0.76040E-08 0.33150E-02 0.28123E-03 0.49120E-01 0.35478E-01 0.66933E+00
 0.37800E-04 0.28888E+04 0.16943E-01 0.22099E-01 0.14052E-01 0.32303E-01 0.29448E-01 0.12683E+00 0.30654E-04 0.34228E-06 0.76762E-03 0.31608E-04 0.74620E-08 0.32618E-02 0.27653E-03 0.49121E-01 0.35543E-01 0.66929E+00
 0.38000E-04 0.28893E+04 0.16988E-01 0.22155E-01 0.14058E-01 0.32227E-01 0.29464E-01 0.12683E+00 0.30260E-04 0.34208E-06 0.75612E-03 0.31021E-04 0.73234E-08 0.32097E-02 0.27192E-03 0.49122E-01 0.35605E-01 0.66925E+00
 0.38200E-04 0.28898E+04 0.17031E-01 0.22210E-01 0.14065E-01 0.32152E-01 0.29480E-01 0.12683E+00 0.29875E-04 0.34189E-06 0.74481E-03 0.30448E-04 0.71880E-08 0.31584E-02 0.26740E-03 0.49126E-01 0.35664E-01 0.66921E+00
