  T(SEC)      TMP(K)       H          H2         O          O2         OH         H2O        HO2        H2O2       HCO        CH2O       CH3O       CH3        CH4        CO         CO2        N2        
 0.25040E-03 0.27492E+04 0.28925E-01 0.30237E-01 0.19150E-01 0.30754E-01 0.30918E-01 0.11478E+00 0.72103E-05 0.33654E-06 0.14266E-06 0.57145E-09 0.19005E-15 0.41421E-13 0.19271E-14 0.51428E-01 0.36041E-01 0.65777E+00
 0.25060E-03 0.27495E+04 0.28906E-01 0.30231E-01 0.19141E-01 0.30749E-01 0.30919E-01 0.11479E+00 0.72130E-05 0.33616E-06 0.14252E-06 0.57137E-09 0.19026E-15 0.41468E-13 0.19300E-14 0.51425E-01 0.36046E-01 0.65778E+00
 0.25080E-03 0.27498E+04 0.28887E-01 0.30225E-01 0.19131E-01 0.30744E-01 0.30919E-01 0.11481E+00 0.72157E-05 0.33577E-06 0.14238E-06 0.57129E-09 0.19047E-15 0.41514E-13 0.19330E-14 0.51422E-01 0.36051E-01 0.65780E+00
 0.25100E-03 0.27502E+04 0.28868E-01 0.30219E-01 0.19122E-01 0.30740E-01 0.30920E-01 0.11483E+00 0.72185E-05 0.33539E-06 0.14224E-06 0.57121E-09 0.19067E-15 0.41560E-13 0.19359E-14 0.51419E-01 0.36056E-01 0.65782E+00
 0.25120E-03 0.27505E+04 0.28849E-01 0.30213E-01 0.19112E-01 0.30735E-01 0.30920E-01 0.11485E+00 0.72212E-05 0.33502E-06 0.14210E-06 0.57113E-09 0.19088E-15 0.41606E-13 0.19389E-14 0.51416E-01 0.36061E-01 0.65783E+00
 0.25140E-03 0.27508E+04 0.28830E-01 0.30207E-01 0.19103E-01 0.30731E-01 0.30921E-01 0.11487E+00 0.72239E-05 0.33464E-06 0.14196E-06 0.57104E-09 0.19109E-15 0.41652E-13 0.19418E-14 0.51414E-01 0.36066E-01 0.65785E+00
 0.25160E-03 0.27511E+04 0.28811E-01 0.30201E-01 0.19094E-01 0.30726E-01 0.30921E-01 0.11489E+00 0.72266E-05 0.33426E-06 0.14182E-06 0.57096E-09 0.19130E-15 0.41698E-13 0.19448E-14 0.51411E-01 0.36071E-01 0.65786E+00
 0.25180E-03 0.27514E+04 0.28792E-01 0.30195E-01 0.19084E-01 0.30721E-01 0.30922E-01 0.11491E+00 0.72293E-05 0.33389E-06 0.14168E-06 0.57088E-09 0.19150E-15 0.41744E-13 0.19477E-14 0.51408E-01 0.36076E-01 0.65788E+00
 0.25200E-03 0.27517E+04 0.28773E-01 0.30190E-01 0.19075E-01 0.30717E-01 0.30923E-01 0.11493E+00 0.72320E-05 0.33351E-06 0.14154E-06 0.57080E-09 0.19171E-15 0.41789E-13 0.19506E-14 0.51405E-01 0.36081E-01 0.65790E+00
 0.25220E-03 0.27520E+04 0.28754E-01 0.30184E-01 0.19066E-01 0.30712E-01 0.30923E-01 0.11495E+00 0.72347E-05 0.33314E-06 0.14140E-06 0.57072E-09 0.19192E-15 0.41835E-13 0.19536E-14 0.51402E-01 0.36086E-01 0.65791E+00
 0.25240E-03 0.27524E+04 0.28735E-01 0.30178E-01 0.19057E-01 0.30708E-01 0.30924E-01 0.11497E+00 0.72374E-05 0.33277E-06 0.14127E-06 0.57063E-09 0.19212E-15 0.41881E-13 0.19565E-14 0.51399E-01 0.36092E-01 0.65793E+00
 0.25260E-03 0.27527E+04 0.28717E-01 0.30172E-01 0.19047E-01 0.30703E-01 0.30924E-01 0.11499E+00 0.72401E-05 0.33239E-06 0.14113E-06 0.57055E-09 0.19233E-15 0.41926E-13 0.19594E-14 0.51396E-01 0.36097E-01 0.65795E+00
 0.25280E-03 0.27530E+04 0.28698E-01 0.30166E-01 0.19038E-01 0.30699E-01 0.30925E-01 0.11501E+00 0.72428E-05 0.33202E-06 0.14099E-06 0.57047E-09 0.19254E-15 0.41972E-13 0.19623E-14 0.51393E-01 0.36102E-01 0.65796E+00
 0.25300E-03 0.27533E+04 0.28679E-01 0.30160E-01 0.19029E-01 0.30694E-01 0.30925E-01 0.11503E+00 0.72455E-05 0.33166E-06 0.14086E-06 0.57039E-09 0.19274E-15 0.42017E-13 0.19653E-14 0.51390E-01 0.36107E-01 0.65798E+00
 0.25320E-03 0.27536E+04 0.28661E-01 0.30155E-01 0.19020E-01 0.30689E-01 0.30926E-01 0.11505E+00 0.72482E-05 0.33129E-06 0.14072E-06 0.57031E-09 0.19295E-15 0.42063E-13 0.19682E-14 0.51388E-01 0.36112E-01 0.65800E+00
 0.25340E-03 0.27539E+04 0.28642E-01 0.30149E-01 0.19010E-01 0.30685E-01 0.30926E-01 0.11507E+00 0.72509E-05 0.33092E-06 0.14058E-06 0.57022E-09 0.19316E-15 0.42108E-13 0.19711E-14 0.51385E-01 0.36117E-01 0.65801E+00
 0.25360E-03 0.27542E+04 0.28623E-01 0.30143E-01 0.19001E-01 0.30680E-01 0.30927E-01 0.11509E+00 0.72536E-05 0.33056E-06 0.14045E-06 0.57014E-09 0.19336E-15 0.42154E-13 0.19740E-14 0.51382E-01 0.36122E-01 0.65803E+00
 0.25380E-03 0.27545E+04 0.28605E-01 0.30137E-01 0.18992E-01 0.30676E-01 0.30927E-01 0.11510E+00 0.72563E-05 0.33019E-06 0.14031E-06 0.57006E-09 0.19357E-15 0.42199E-13 0.19769E-14 0.51379E-01 0.36127E-01 0.65804E+00
 0.25400E-03 0.27548E+04 0.28587E-01 0.30131E-01 0.18983E-01 0.30671E-01 0.30928E-01 0.11512E+00 0.72590E-05 0.32983E-06 0.14018E-06 0.56998E-09 0.19378E-15 0.42244E-13 0.19799E-14 0.51376E-01 0.36132E-01 0.65806E+00
 0.25420E-03 0.27551E+04 0.28568E-01 0.30126E-01 0.18974E-01 0.30667E-01 0.30928E-01 0.11514E+00 0.72617E-05 0.32947E-06 0.14004E-06 0.56990E-09 0.19398E-15 0.42289E-13 0.19828E-14 0.51373E-01 0.36137E-01 0.65808E+00
 0.25440E-03 0.27554E+04 0.28550E-01 0.30120E-01 0.18965E-01 0.30662E-01 0.30929E-01 0.11516E+00 0.72644E-05 0.32910E-06 0.13991E-06 0.56981E-09 0.19419E-15 0.42334E-13 0.19857E-14 0.51370E-01 0.36142E-01 0.65809E+00
 0.25460E-03 0.27558E+04 0.28531E-01 0.30114E-01 0.18956E-01 0.30658E-01 0.30929E-01 0.11518E+00 0.72671E-05 0.32874E-06 0.13977E-06 0.56973E-09 0.19439E-15 0.42379E-13 0.19886E-14 0.51367E-01 0.36147E-01 0.65811E+00
 0.25480E-03 0.27561E+04 0.28513E-01 0.30108E-01 0.18947E-01 0.30653E-01 0.30930E-01 0.11520E+00 0.72698E-05 0.32838E-06 0.13964E-06 0.56965E-09 0.19460E-15 0.42424E-13 0.19915E-14 0.51365E-01 0.36152E-01 0.65813E+00
 0.25500E-03 0.27564E+04 0.28495E-01 0.30103E-01 0.18938E-01 0.30649E-01 0.30930E-01 0.11522E+00 0.72725E-05 0.32803E-06 0.13951E-06 0.56957E-09 0.19481E-15 0.42469E-13 0.19944E-14 0.51362E-01 0.36157E-01 0.65814E+00
 0.25520E-03 0.27567E+04 0.28477E-01 0.30097E-01 0.18929E-01 0.30645E-01 0.30931E-01 0.11524E+00 0.72752E-05 0.32767E-06 0.13937E-06 0.56949E-09 0.19501E-15 0.42514E-13 0.19973E-14 0.51359E-01 0.36162E-01 0.65816E+00
 0.25540E-03 0.27570E+04 0.28458E-01 0.30091E-01 0.18920E-01 0.30640E-01 0.30931E-01 0.11526E+00 0.72779E-05 0.32731E-06 0.13924E-06 0.56941E-09 0.19522E-15 0.42559E-13 0.20002E-14 0.51356E-01 0.36167E-01 0.65817E+00
 0.25560E-03 0.27573E+04 0.28440E-01 0.30085E-01 0.18911E-01 0.30636E-01 0.30932E-01 0.11527E+00 0.72806E-05 0.32696E-06 0.13911E-06 0.56933E-09 0.19542E-15 0.42604E-13 0.20031E-14 0.51353E-01 0.36172E-01 0.65819E+00
 0.25580E-03 0.27576E+04 0.28422E-01 0.30080E-01 0.18902E-01 0.30631E-01 0.30932E-01 0.11529E+00 0.72832E-05 0.32660E-06 0.13898E-06 0.56924E-09 0.19563E-15 0.42648E-13 0.20060E-14 0.51350E-01 0.36177E-01 0.65820E+00
 0.25600E-03 0.27579E+04 0.28404E-01 0.30074E-01 0.18893E-01 0.30627E-01 0.30933E-01 0.11531E+00 0.72859E-05 0.32625E-06 0.13885E-06 0.56916E-09 0.19583E-15 0.42693E-13 0.20089E-14 0.51347E-01 0.36182E-01 0.65822E+00
 0.25620E-03 0.27582E+04 0.28386E-01 0.30068E-01 0.18884E-01 0.30622E-01 0.30933E-01 0.11533E+00 0.72886E-05 0.32590E-06 0.13871E-06 0.56908E-09 0.19604E-15 0.42738E-13 0.20118E-14 0.51344E-01 0.36187E-01 0.65824E+00
 0.25640E-03 0.27585E+04 0.28368E-01 0.30063E-01 0.18875E-01 0.30618E-01 0.30934E-01 0.11535E+00 0.72913E-05 0.32555E-06 0.13858E-06 0.56900E-09 0.19624E-15 0.42782E-13 0.20147E-14 0.51342E-01 0.36192E-01 0.65825E+00
 0.25660E-03 0.27588E+04 0.28350E-01 0.30057E-01 0.18866E-01 0.30613E-01 0.30934E-01 0.11537E+00 0.72940E-05 0.32520E-06 0.13845E-06 0.56892E-09 0.19645E-15 0.42826E-13 0.20176E-14 0.51339E-01 0.36197E-01 0.65827E+00
 0.25680E-03 0.27591E+04 0.28332E-01 0.30051E-01 0.18857E-01 0.30609E-01 0.30934E-01 0.11539E+00 0.72967E-05 0.32485E-06 0.13832E-06 0.56884E-09 0.19665E-15 0.42871E-13 0.20205E-14 0.51336E-01 0.36202E-01 0.65828E+00
 0.25700E-03 0.27594E+04 0.28314E-01 0.30046E-01 0.18848E-01 0.30605E-01 0.30935E-01 0.11541E+00 0.72993E-05 0.32450E-06 0.13819E-06 0.56876E-09 0.19686E-15 0.42915E-13 0.20233E-14 0.51333E-01 0.36207E-01 0.65830E+00
 0.25720E-03 0.27597E+04 0.28297E-01 0.30040E-01 0.18839E-01 0.30600E-01 0.30935E-01 0.11542E+00 0.73020E-05 0.32415E-06 0.13806E-06 0.56868E-09 0.19706E-15 0.42959E-13 0.20262E-14 0.51330E-01 0.36212E-01 0.65832E+00
 0.25740E-03 0.27600E+04 0.28279E-01 0.30034E-01 0.18830E-01 0.30596E-01 0.30936E-01 0.11544E+00 0.73047E-05 0.32381E-06 0.13793E-06 0.56859E-09 0.19727E-15 0.43004E-13 0.20291E-14 0.51327E-01 0.36217E-01 0.65833E+00
 0.25760E-03 0.27603E+04 0.28261E-01 0.30029E-01 0.18822E-01 0.30591E-01 0.30936E-01 0.11546E+00 0.73074E-05 0.32346E-06 0.13781E-06 0.56851E-09 0.19747E-15 0.43048E-13 0.20320E-14 0.51324E-01 0.36221E-01 0.65835E+00
 0.25780E-03 0.27606E+04 0.28243E-01 0.30023E-01 0.18813E-01 0.30587E-01 0.30936E-01 0.11548E+00 0.73100E-05 0.32312E-06 0.13768E-06 0.56843E-09 0.19768E-15 0.43092E-13 0.20349E-14 0.51322E-01 0.36226E-01 0.65836E+00
 0.25800E-03 0.27609E+04 0.28226E-01 0.30017E-01 0.18804E-01 0.30583E-01 0.30937E-01 0.11550E+00 0.73127E-05 0.32277E-06 0.13755E-06 0.56835E-09 0.19788E-15 0.43136E-13 0.20377E-14 0.51319E-01 0.36231E-01 0.65838E+00
 0.25820E-03 0.27612E+04 0.28208E-01 0.30012E-01 0.18795E-01 0.30578E-01 0.30937E-01 0.11552E+00 0.73154E-05 0.32243E-06 0.13742E-06 0.56827E-09 0.19809E-15 0.43180E-13 0.20406E-14 0.51316E-01 0.36236E-01 0.65839E+00
 0.25840E-03 0.27615E+04 0.28190E-01 0.30006E-01 0.18786E-01 0.30574E-01 0.30938E-01 0.11553E+00 0.73180E-05 0.32209E-06 0.13729E-06 0.56819E-09 0.19829E-15 0.43224E-13 0.20435E-14 0.51313E-01 0.36241E-01 0.65841E+00
 0.25860E-03 0.27618E+04 0.28173E-01 0.30001E-01 0.18778E-01 0.30570E-01 0.30938E-01 0.11555E+00 0.73207E-05 0.32175E-06 0.13717E-06 0.56811E-09 0.19850E-15 0.43268E-13 0.20464E-14 0.51310E-01 0.36246E-01 0.65842E+00
 0.25880E-03 0.27620E+04 0.28155E-01 0.29995E-01 0.18769E-01 0.30565E-01 0.30938E-01 0.11557E+00 0.73234E-05 0.32141E-06 0.13704E-06 0.56803E-09 0.19870E-15 0.43312E-13 0.20492E-14 0.51307E-01 0.36251E-01 0.65844E+00
 0.25900E-03 0.27623E+04 0.28138E-01 0.29989E-01 0.18760E-01 0.30561E-01 0.30939E-01 0.11559E+00 0.73261E-05 0.32107E-06 0.13691E-06 0.56795E-09 0.19890E-15 0.43355E-13 0.20521E-14 0.51305E-01 0.36256E-01 0.65846E+00
 0.25920E-03 0.27626E+04 0.28120E-01 0.29984E-01 0.18752E-01 0.30557E-01 0.30939E-01 0.11561E+00 0.73287E-05 0.32074E-06 0.13679E-06 0.56787E-09 0.19911E-15 0.43399E-13 0.20549E-14 0.51302E-01 0.36261E-01 0.65847E+00
 0.25940E-03 0.27629E+04 0.28103E-01 0.29978E-01 0.18743E-01 0.30552E-01 0.30940E-01 0.11563E+00 0.73314E-05 0.32040E-06 0.13666E-06 0.56779E-09 0.19931E-15 0.43443E-13 0.20578E-14 0.51299E-01 0.36266E-01 0.65849E+00
 0.25960E-03 0.27632E+04 0.28086E-01 0.29973E-01 0.18734E-01 0.30548E-01 0.30940E-01 0.11564E+00 0.73340E-05 0.32006E-06 0.13654E-06 0.56771E-09 0.19951E-15 0.43486E-13 0.20607E-14 0.51296E-01 0.36271E-01 0.65850E+00
 0.25980E-03 0.27635E+04 0.28068E-01 0.29967E-01 0.18726E-01 0.30544E-01 0.30940E-01 0.11566E+00 0.73367E-05 0.31973E-06 0.13641E-06 0.56763E-09 0.19972E-15 0.43530E-13 0.20635E-14 0.51293E-01 0.36275E-01 0.65852E+00
 0.26000E-03 0.27638E+04 0.28051E-01 0.29961E-01 0.18717E-01 0.30539E-01 0.30941E-01 0.11568E+00 0.73394E-05 0.31940E-06 0.13629E-06 0.56755E-09 0.19992E-15 0.43573E-13 0.20664E-14 0.51290E-01 0.36280E-01 0.65853E+00
 0.26020E-03 0.27641E+04 0.28034E-01 0.29956E-01 0.18708E-01 0.30535E-01 0.30941E-01 0.11570E+00 0.73420E-05 0.31906E-06 0.13616E-06 0.56746E-09 0.20013E-15 0.43617E-13 0.20692E-14 0.51287E-01 0.36285E-01 0.65855E+00
 0.26040E-03 0.27644E+04 0.28016E-01 0.29950E-01 0.18700E-01 0.30531E-01 0.30941E-01 0.11572E+00 0.73447E-05 0.31873E-06 0.13604E-06 0.56738E-09 0.20033E-15 0.43660E-13 0.20721E-14 0.51285E-01 0.36290E-01 0.65856E+00
 0.26060E-03 0.27647E+04 0.27999E-01 0.29945E-01 0.18691E-01 0.30527E-01 0.30942E-01 0.11573E+00 0.73473E-05 0.31840E-06 0.13591E-06 0.56730E-09 0.20053E-15 0.43703E-13 0.20749E-14 0.51282E-01 0.36295E-01 0.65858E+00
 0.26080E-03 0.27650E+04 0.27982E-01 0.29939E-01 0.18683E-01 0.30522E-01 0.30942E-01 0.11575E+00 0.73500E-05 0.31807E-06 0.13579E-06 0.56722E-09 0.20074E-15 0.43746E-13 0.20778E-14 0.51279E-01 0.36300E-01 0.65859E+00
 0.26100E-03 0.27653E+04 0.27965E-01 0.29934E-01 0.18674E-01 0.30518E-01 0.30942E-01 0.11577E+00 0.73526E-05 0.31774E-06 0.13567E-06 0.56714E-09 0.20094E-15 0.43790E-13 0.20806E-14 0.51276E-01 0.36305E-01 0.65861E+00
 0.26120E-03 0.27655E+04 0.27948E-01 0.29928E-01 0.18665E-01 0.30514E-01 0.30943E-01 0.11579E+00 0.73553E-05 0.31742E-06 0.13554E-06 0.56706E-09 0.20114E-15 0.43833E-13 0.20834E-14 0.51273E-01 0.36309E-01 0.65862E+00
 0.26140E-03 0.27658E+04 0.27931E-01 0.29923E-01 0.18657E-01 0.30510E-01 0.30943E-01 0.11581E+00 0.73579E-05 0.31709E-06 0.13542E-06 0.56698E-09 0.20134E-15 0.43876E-13 0.20863E-14 0.51270E-01 0.36314E-01 0.65864E+00
 0.26160E-03 0.27661E+04 0.27914E-01 0.29917E-01 0.18648E-01 0.30505E-01 0.30943E-01 0.11582E+00 0.73606E-05 0.31676E-06 0.13530E-06 0.56690E-09 0.20155E-15 0.43919E-13 0.20891E-14 0.51268E-01 0.36319E-01 0.65865E+00
 0.26180E-03 0.27664E+04 0.27897E-01 0.29912E-01 0.18640E-01 0.30501E-01 0.30944E-01 0.11584E+00 0.73632E-05 0.31644E-06 0.13518E-06 0.56682E-09 0.20175E-15 0.43962E-13 0.20920E-14 0.51265E-01 0.36324E-01 0.65867E+00
 0.26200E-03 0.27667E+04 0.27880E-01 0.29906E-01 0.18632E-01 0.30497E-01 0.30944E-01 0.11586E+00 0.73659E-05 0.31611E-06 0.13505E-06 0.56674E-09 0.20195E-15 0.44005E-13 0.20948E-14 0.51262E-01 0.36329E-01 0.65868E+00
 0.26220E-03 0.27670E+04 0.27863E-01 0.29901E-01 0.18623E-01 0.30493E-01 0.30944E-01 0.11588E+00 0.73685E-05 0.31579E-06 0.13493E-06 0.56666E-09 0.20215E-15 0.44047E-13 0.20976E-14 0.51259E-01 0.36334E-01 0.65870E+00
 0.26240E-03 0.27673E+04 0.27846E-01 0.29895E-01 0.18615E-01 0.30488E-01 0.30944E-01 0.11590E+00 0.73711E-05 0.31547E-06 0.13481E-06 0.56658E-09 0.20236E-15 0.44090E-13 0.21004E-14 0.51256E-01 0.36338E-01 0.65871E+00
 0.26260E-03 0.27675E+04 0.27829E-01 0.29890E-01 0.18606E-01 0.30484E-01 0.30945E-01 0.11591E+00 0.73738E-05 0.31515E-06 0.13469E-06 0.56650E-09 0.20256E-15 0.44133E-13 0.21033E-14 0.51253E-01 0.36343E-01 0.65873E+00
 0.26280E-03 0.27678E+04 0.27812E-01 0.29884E-01 0.18598E-01 0.30480E-01 0.30945E-01 0.11593E+00 0.73764E-05 0.31483E-06 0.13457E-06 0.56642E-09 0.20276E-15 0.44175E-13 0.21061E-14 0.51251E-01 0.36348E-01 0.65874E+00
 0.26300E-03 0.27681E+04 0.27796E-01 0.29879E-01 0.18589E-01 0.30476E-01 0.30945E-01 0.11595E+00 0.73791E-05 0.31451E-06 0.13445E-06 0.56634E-09 0.20296E-15 0.44218E-13 0.21089E-14 0.51248E-01 0.36353E-01 0.65876E+00
 0.26320E-03 0.27684E+04 0.27779E-01 0.29874E-01 0.18581E-01 0.30472E-01 0.30946E-01 0.11597E+00 0.73817E-05 0.31419E-06 0.13433E-06 0.56626E-09 0.20316E-15 0.44261E-13 0.21117E-14 0.51245E-01 0.36358E-01 0.65877E+00
 0.26340E-03 0.27687E+04 0.27762E-01 0.29868E-01 0.18573E-01 0.30467E-01 0.30946E-01 0.11598E+00 0.73843E-05 0.31387E-06 0.13421E-06 0.56619E-09 0.20337E-15 0.44303E-13 0.21146E-14 0.51242E-01 0.36362E-01 0.65879E+00
 0.26360E-03 0.27690E+04 0.27746E-01 0.29863E-01 0.18564E-01 0.30463E-01 0.30946E-01 0.11600E+00 0.73870E-05 0.31356E-06 0.13409E-06 0.56611E-09 0.20357E-15 0.44345E-13 0.21174E-14 0.51239E-01 0.36367E-01 0.65880E+00
 0.26380E-03 0.27692E+04 0.27729E-01 0.29857E-01 0.18556E-01 0.30459E-01 0.30946E-01 0.11602E+00 0.73896E-05 0.31324E-06 0.13397E-06 0.56603E-09 0.20377E-15 0.44388E-13 0.21202E-14 0.51237E-01 0.36372E-01 0.65882E+00
 0.26400E-03 0.27695E+04 0.27713E-01 0.29852E-01 0.18548E-01 0.30455E-01 0.30947E-01 0.11604E+00 0.73922E-05 0.31292E-06 0.13385E-06 0.56595E-09 0.20397E-15 0.44430E-13 0.21230E-14 0.51234E-01 0.36377E-01 0.65883E+00
 0.26420E-03 0.27698E+04 0.27696E-01 0.29847E-01 0.18539E-01 0.30451E-01 0.30947E-01 0.11605E+00 0.73948E-05 0.31261E-06 0.13373E-06 0.56587E-09 0.20417E-15 0.44472E-13 0.21258E-14 0.51231E-01 0.36382E-01 0.65885E+00
 0.26440E-03 0.27701E+04 0.27679E-01 0.29841E-01 0.18531E-01 0.30446E-01 0.30947E-01 0.11607E+00 0.73975E-05 0.31230E-06 0.13362E-06 0.56579E-09 0.20437E-15 0.44515E-13 0.21286E-14 0.51228E-01 0.36386E-01 0.65886E+00
 0.26460E-03 0.27704E+04 0.27663E-01 0.29836E-01 0.18523E-01 0.30442E-01 0.30947E-01 0.11609E+00 0.74001E-05 0.31198E-06 0.13350E-06 0.56571E-09 0.20457E-15 0.44557E-13 0.21314E-14 0.51225E-01 0.36391E-01 0.65888E+00
 0.26480E-03 0.27706E+04 0.27647E-01 0.29830E-01 0.18515E-01 0.30438E-01 0.30948E-01 0.11611E+00 0.74027E-05 0.31167E-06 0.13338E-06 0.56563E-09 0.20478E-15 0.44599E-13 0.21342E-14 0.51223E-01 0.36396E-01 0.65889E+00
 0.26500E-03 0.27709E+04 0.27630E-01 0.29825E-01 0.18506E-01 0.30434E-01 0.30948E-01 0.11612E+00 0.74053E-05 0.31136E-06 0.13326E-06 0.56555E-09 0.20498E-15 0.44641E-13 0.21370E-14 0.51220E-01 0.36401E-01 0.65891E+00
 0.26520E-03 0.27712E+04 0.27614E-01 0.29820E-01 0.18498E-01 0.30430E-01 0.30948E-01 0.11614E+00 0.74079E-05 0.31105E-06 0.13315E-06 0.56547E-09 0.20518E-15 0.44683E-13 0.21398E-14 0.51217E-01 0.36405E-01 0.65892E+00
 0.26540E-03 0.27715E+04 0.27597E-01 0.29814E-01 0.18490E-01 0.30426E-01 0.30948E-01 0.11616E+00 0.74106E-05 0.31074E-06 0.13303E-06 0.56539E-09 0.20538E-15 0.44725E-13 0.21426E-14 0.51214E-01 0.36410E-01 0.65893E+00
 0.26560E-03 0.27717E+04 0.27581E-01 0.29809E-01 0.18482E-01 0.30422E-01 0.30949E-01 0.11617E+00 0.74132E-05 0.31044E-06 0.13291E-06 0.56531E-09 0.20558E-15 0.44766E-13 0.21454E-14 0.51211E-01 0.36415E-01 0.65895E+00
 0.26580E-03 0.27720E+04 0.27565E-01 0.29804E-01 0.18474E-01 0.30418E-01 0.30949E-01 0.11619E+00 0.74158E-05 0.31013E-06 0.13280E-06 0.56523E-09 0.20578E-15 0.44808E-13 0.21482E-14 0.51208E-01 0.36420E-01 0.65896E+00
 0.26600E-03 0.27723E+04 0.27549E-01 0.29798E-01 0.18466E-01 0.30413E-01 0.30949E-01 0.11621E+00 0.74184E-05 0.30982E-06 0.13268E-06 0.56516E-09 0.20598E-15 0.44850E-13 0.21510E-14 0.51206E-01 0.36424E-01 0.65898E+00
 0.26620E-03 0.27726E+04 0.27533E-01 0.29793E-01 0.18457E-01 0.30409E-01 0.30949E-01 0.11623E+00 0.74210E-05 0.30952E-06 0.13257E-06 0.56508E-09 0.20618E-15 0.44892E-13 0.21538E-14 0.51203E-01 0.36429E-01 0.65899E+00
 0.26640E-03 0.27728E+04 0.27516E-01 0.29788E-01 0.18449E-01 0.30405E-01 0.30949E-01 0.11624E+00 0.74236E-05 0.30921E-06 0.13245E-06 0.56500E-09 0.20638E-15 0.44933E-13 0.21565E-14 0.51200E-01 0.36434E-01 0.65901E+00
 0.26660E-03 0.27731E+04 0.27500E-01 0.29782E-01 0.18441E-01 0.30401E-01 0.30950E-01 0.11626E+00 0.74262E-05 0.30891E-06 0.13234E-06 0.56492E-09 0.20658E-15 0.44975E-13 0.21593E-14 0.51197E-01 0.36438E-01 0.65902E+00
 0.26680E-03 0.27734E+04 0.27484E-01 0.29777E-01 0.18433E-01 0.30397E-01 0.30950E-01 0.11628E+00 0.74288E-05 0.30861E-06 0.13222E-06 0.56484E-09 0.20678E-15 0.45016E-13 0.21621E-14 0.51195E-01 0.36443E-01 0.65904E+00
 0.26700E-03 0.27737E+04 0.27468E-01 0.29772E-01 0.18425E-01 0.30393E-01 0.30950E-01 0.11629E+00 0.74314E-05 0.30830E-06 0.13211E-06 0.56476E-09 0.20698E-15 0.45058E-13 0.21649E-14 0.51192E-01 0.36448E-01 0.65905E+00
 0.26720E-03 0.27739E+04 0.27452E-01 0.29766E-01 0.18417E-01 0.30389E-01 0.30950E-01 0.11631E+00 0.74340E-05 0.30800E-06 0.13199E-06 0.56468E-09 0.20718E-15 0.45099E-13 0.21676E-14 0.51189E-01 0.36453E-01 0.65906E+00
 0.26740E-03 0.27742E+04 0.27436E-01 0.29761E-01 0.18409E-01 0.30385E-01 0.30950E-01 0.11633E+00 0.74366E-05 0.30770E-06 0.13188E-06 0.56461E-09 0.20738E-15 0.45140E-13 0.21704E-14 0.51186E-01 0.36457E-01 0.65908E+00
 0.26760E-03 0.27745E+04 0.27420E-01 0.29756E-01 0.18401E-01 0.30381E-01 0.30951E-01 0.11635E+00 0.74392E-05 0.30740E-06 0.13177E-06 0.56453E-09 0.20758E-15 0.45182E-13 0.21732E-14 0.51183E-01 0.36462E-01 0.65909E+00
 0.26780E-03 0.27747E+04 0.27404E-01 0.29751E-01 0.18393E-01 0.30377E-01 0.30951E-01 0.11636E+00 0.74418E-05 0.30710E-06 0.13165E-06 0.56445E-09 0.20778E-15 0.45223E-13 0.21760E-14 0.51181E-01 0.36467E-01 0.65911E+00
 0.26800E-03 0.27750E+04 0.27388E-01 0.29745E-01 0.18385E-01 0.30373E-01 0.30951E-01 0.11638E+00 0.74444E-05 0.30681E-06 0.13154E-06 0.56437E-09 0.20798E-15 0.45264E-13 0.21787E-14 0.51178E-01 0.36471E-01 0.65912E+00
 0.26820E-03 0.27753E+04 0.27372E-01 0.29740E-01 0.18377E-01 0.30369E-01 0.30951E-01 0.11640E+00 0.74470E-05 0.30651E-06 0.13143E-06 0.56429E-09 0.20818E-15 0.45305E-13 0.21815E-14 0.51175E-01 0.36476E-01 0.65914E+00
 0.26840E-03 0.27756E+04 0.27357E-01 0.29735E-01 0.18369E-01 0.30365E-01 0.30951E-01 0.11641E+00 0.74496E-05 0.30621E-06 0.13132E-06 0.56421E-09 0.20837E-15 0.45346E-13 0.21842E-14 0.51172E-01 0.36481E-01 0.65915E+00
 0.26860E-03 0.27758E+04 0.27341E-01 0.29730E-01 0.18361E-01 0.30361E-01 0.30951E-01 0.11643E+00 0.74522E-05 0.30592E-06 0.13120E-06 0.56414E-09 0.20857E-15 0.45387E-13 0.21870E-14 0.51169E-01 0.36485E-01 0.65916E+00
 0.26880E-03 0.27761E+04 0.27325E-01 0.29724E-01 0.18353E-01 0.30357E-01 0.30952E-01 0.11645E+00 0.74548E-05 0.30562E-06 0.13109E-06 0.56406E-09 0.20877E-15 0.45428E-13 0.21898E-14 0.51167E-01 0.36490E-01 0.65918E+00
 0.26900E-03 0.27764E+04 0.27309E-01 0.29719E-01 0.18345E-01 0.30353E-01 0.30952E-01 0.11646E+00 0.74574E-05 0.30533E-06 0.13098E-06 0.56398E-09 0.20897E-15 0.45469E-13 0.21925E-14 0.51164E-01 0.36495E-01 0.65919E+00
 0.26920E-03 0.27766E+04 0.27294E-01 0.29714E-01 0.18337E-01 0.30349E-01 0.30952E-01 0.11648E+00 0.74599E-05 0.30504E-06 0.13087E-06 0.56390E-09 0.20917E-15 0.45510E-13 0.21953E-14 0.51161E-01 0.36499E-01 0.65921E+00
 0.26940E-03 0.27769E+04 0.27278E-01 0.29709E-01 0.18329E-01 0.30345E-01 0.30952E-01 0.11650E+00 0.74625E-05 0.30474E-06 0.13076E-06 0.56382E-09 0.20937E-15 0.45551E-13 0.21980E-14 0.51158E-01 0.36504E-01 0.65922E+00
