# T(SEC)      TMP(K)       H2         H          O          O2         OH         H2O        H2O2       HO2        CH2        CH3        CH4        CO         HCO        CH2O       CH3O       C2H6       N2        
0.28510E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28520E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28530E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28540E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28550E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28560E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28570E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28580E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28590E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28600E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28610E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28620E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28630E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28640E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28650E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28660E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28670E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28680E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28690E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28700E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28710E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28720E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28730E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28740E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28750E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28760E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28770E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28780E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28790E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28800E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28810E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28820E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28830E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28840E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28850E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28860E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28870E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28880E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28890E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28900E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28910E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28920E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28930E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28940E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28950E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28960E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28970E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28980E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.28990E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29000E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29010E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29020E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29030E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29040E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29050E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29060E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29070E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29080E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29090E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29100E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29110E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29120E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29130E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29140E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29150E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29160E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29170E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29180E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29190E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29200E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29210E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29220E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29230E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29240E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29250E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29260E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29270E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29280E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29290E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29300E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29310E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29320E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29330E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29340E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29350E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29360E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29370E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29380E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29390E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29400E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
0.29410E-03 0.25338E+04 0.24068E-01 0.27137E-01 0.21451E-01 0.43843E-01 0.29108E-01 0.12012E+00 0.11507E-05 0.77832E-04 0.00000E+00 0.19483E-13 0.16353E-14 0.86173E-01 0.32002E-06 0.84172E-09 0.64927E-15 0.49329E-28 0.64802E+00
